,score,label_value,race,sex,model_id
8000,1.0,0.0,BLACK,MALE,3
8001,0.0,0.0,WHITE HISPANIC,MALE,3
8002,1.0,0.0,WHITE,MALE,3
8003,0.0,0.0,BLACK,MALE,3
8004,1.0,0.0,BLACK,MALE,3
8005,0.0,0.0,BLACK,MALE,3
8006,1.0,0.0,BLACK,MALE,3
8007,0.0,0.0,BLACK,MALE,3
8008,1.0,0.0,BLACK,MALE,3
8009,1.0,0.0,BLACK,MALE,3
8010,1.0,1.0,BLACK,MALE,3
8011,0.0,0.0,BLACK,MALE,3
8012,1.0,0.0,BLACK,MALE,3
8013,0.0,0.0,BLACK,MALE,3
8014,1.0,0.0,WHITE HISPANIC,MALE,3
8015,0.0,0.0,BLACK,MALE,3
8016,1.0,0.0,BLACK,MALE,3
8017,0.0,0.0,BLACK,MALE,3
8018,1.0,0.0,BLACK,MALE,3
8019,0.0,0.0,BLACK,MALE,3
8020,1.0,0.0,BLACK,MALE,3
8021,0.0,0.0,BLACK,MALE,3
8022,1.0,0.0,BLACK,MALE,3
8023,1.0,0.0,BLACK,MALE,3
8024,1.0,1.0,BLACK,MALE,3
8025,1.0,0.0,BLACK,MALE,3
8026,1.0,0.0,BLACK,MALE,3
8027,0.0,0.0,BLACK,MALE,3
8028,1.0,1.0,WHITE,MALE,3
8029,0.0,0.0,BLACK,MALE,3
8030,1.0,0.0,BLACK,MALE,3
8031,0.0,0.0,BLACK,MALE,3
8032,1.0,0.0,BLACK,MALE,3
8033,0.0,0.0,BLACK,MALE,3
8034,1.0,0.0,BLACK,MALE,3
8035,0.0,0.0,BLACK,MALE,3
8036,1.0,0.0,BLACK,MALE,3
8037,1.0,0.0,BLACK,MALE,3
8038,1.0,0.0,BLACK,MALE,3
8039,0.0,0.0,BLACK,MALE,3
8040,1.0,1.0,BLACK,MALE,3
8041,0.0,0.0,BLACK,MALE,3
8042,1.0,0.0,BLACK,MALE,3
8043,0.0,0.0,BLACK,MALE,3
8044,1.0,0.0,BLACK,MALE,3
8045,0.0,0.0,BLACK,MALE,3
8046,1.0,1.0,BLACK,MALE,3
8047,0.0,0.0,BLACK,MALE,3
8048,1.0,1.0,BLACK,FEMALE,3
8049,0.0,1.0,BLACK,MALE,3
8050,1.0,1.0,BLACK,MALE,3
8051,1.0,0.0,BLACK,MALE,3
8052,1.0,0.0,BLACK,MALE,3
8053,0.0,0.0,BLACK,MALE,3
8054,1.0,0.0,BLACK,MALE,3
8055,1.0,0.0,BLACK,MALE,3
8056,1.0,0.0,BLACK,MALE,3
8057,0.0,0.0,BLACK,MALE,3
8058,1.0,0.0,BLACK,MALE,3
8059,0.0,1.0,BLACK,MALE,3
8060,1.0,0.0,BLACK,MALE,3
8061,0.0,0.0,BLACK,MALE,3
8062,1.0,0.0,BLACK,MALE,3
8063,0.0,0.0,BLACK,MALE,3
8064,1.0,1.0,BLACK,MALE,3
8065,1.0,0.0,BLACK,MALE,3
8066,1.0,0.0,BLACK,MALE,3
8067,0.0,0.0,BLACK,MALE,3
8068,1.0,0.0,BLACK,MALE,3
8069,0.0,0.0,BLACK,MALE,3
8070,1.0,0.0,WHITE HISPANIC,MALE,3
8071,0.0,0.0,BLACK,FEMALE,3
8072,1.0,0.0,BLACK,MALE,3
8073,0.0,0.0,WHITE,MALE,3
8074,1.0,0.0,BLACK,MALE,3
8075,0.0,0.0,BLACK,MALE,3
8076,1.0,0.0,BLACK,MALE,3
8077,0.0,0.0,BLACK,MALE,3
8078,1.0,0.0,BLACK,MALE,3
8079,1.0,0.0,BLACK,MALE,3
8080,1.0,0.0,BLACK,MALE,3
8081,0.0,0.0,BLACK,MALE,3
8082,1.0,1.0,BLACK,MALE,3
8083,0.0,0.0,BLACK,FEMALE,3
8084,1.0,0.0,BLACK,MALE,3
8085,1.0,0.0,BLACK,MALE,3
8086,1.0,0.0,BLACK,MALE,3
8087,0.0,0.0,BLACK,FEMALE,3
8088,1.0,0.0,BLACK,MALE,3
8089,0.0,0.0,BLACK,MALE,3
8090,1.0,0.0,BLACK,MALE,3
8091,0.0,0.0,WHITE HISPANIC,MALE,3
8092,1.0,1.0,BLACK,MALE,3
8093,1.0,0.0,BLACK,MALE,3
8094,1.0,0.0,BLACK,MALE,3
8095,0.0,1.0,BLACK,MALE,3
8096,1.0,0.0,BLACK,MALE,3
8097,0.0,0.0,BLACK,MALE,3
8098,1.0,0.0,BLACK,MALE,3
8099,0.0,0.0,BLACK,MALE,3
8100,1.0,1.0,BLACK,MALE,3
8101,0.0,0.0,BLACK,MALE,3
8102,1.0,0.0,BLACK,MALE,3
8103,0.0,0.0,BLACK,MALE,3
8104,1.0,0.0,BLACK,MALE,3
8105,0.0,0.0,BLACK,MALE,3
8106,1.0,0.0,BLACK,MALE,3
8107,1.0,0.0,BLACK,MALE,3
8108,1.0,0.0,BLACK,MALE,3
8109,0.0,0.0,BLACK,MALE,3
8110,1.0,0.0,BLACK,MALE,3
8111,0.0,0.0,BLACK,MALE,3
8112,1.0,0.0,BLACK,MALE,3
8113,0.0,0.0,BLACK,MALE,3
8114,1.0,0.0,WHITE HISPANIC,FEMALE,3
8115,1.0,0.0,BLACK,MALE,3
8116,1.0,0.0,WHITE HISPANIC,MALE,3
8117,0.0,0.0,WHITE HISPANIC,MALE,3
8118,1.0,1.0,BLACK,MALE,3
8119,0.0,0.0,BLACK,MALE,3
8120,1.0,0.0,BLACK,MALE,3
8121,1.0,0.0,WHITE HISPANIC,MALE,3
8122,1.0,0.0,BLACK,MALE,3
8123,0.0,0.0,BLACK,MALE,3
8124,1.0,0.0,BLACK,MALE,3
8125,0.0,0.0,BLACK,MALE,3
8126,1.0,0.0,BLACK,MALE,3
8127,0.0,0.0,BLACK,MALE,3
8128,1.0,0.0,BLACK,MALE,3
8129,0.0,0.0,BLACK,MALE,3
8130,1.0,0.0,BLACK,FEMALE,3
8131,0.0,0.0,BLACK,MALE,3
8132,1.0,0.0,BLACK,MALE,3
8133,0.0,0.0,BLACK,FEMALE,3
8134,1.0,1.0,BLACK,MALE,3
8135,1.0,0.0,BLACK,MALE,3
8136,1.0,1.0,BLACK,MALE,3
8137,0.0,0.0,BLACK,MALE,3
8138,1.0,0.0,BLACK,MALE,3
8139,0.0,0.0,BLACK,MALE,3
8140,1.0,0.0,WHITE HISPANIC,MALE,3
8141,0.0,0.0,BLACK HISPANIC,MALE,3
8142,1.0,0.0,BLACK,MALE,3
8143,0.0,0.0,BLACK,MALE,3
8144,1.0,0.0,BLACK,FEMALE,3
8145,1.0,0.0,BLACK,MALE,3
8146,1.0,0.0,BLACK,MALE,3
8147,0.0,0.0,BLACK,MALE,3
8148,1.0,0.0,BLACK,MALE,3
8149,1.0,0.0,BLACK,MALE,3
8150,1.0,0.0,BLACK,FEMALE,3
8151,0.0,0.0,BLACK,MALE,3
8152,1.0,0.0,BLACK,MALE,3
8153,0.0,0.0,BLACK,MALE,3
8154,1.0,1.0,BLACK,MALE,3
8155,0.0,0.0,BLACK,FEMALE,3
8156,1.0,0.0,BLACK,MALE,3
8157,0.0,0.0,WHITE,MALE,3
8158,1.0,0.0,BLACK,MALE,3
8159,0.0,0.0,WHITE HISPANIC,MALE,3
8160,1.0,1.0,WHITE HISPANIC,MALE,3
8161,0.0,0.0,BLACK,MALE,3
8162,1.0,0.0,BLACK,MALE,3
8163,1.0,0.0,BLACK HISPANIC,MALE,3
8164,1.0,0.0,WHITE HISPANIC,MALE,3
8165,0.0,0.0,WHITE HISPANIC,MALE,3
8166,1.0,0.0,BLACK,MALE,3
8167,0.0,0.0,BLACK HISPANIC,MALE,3
8168,1.0,0.0,WHITE HISPANIC,MALE,3
8169,0.0,0.0,WHITE,MALE,3
8170,1.0,0.0,WHITE HISPANIC,MALE,3
8171,0.0,0.0,WHITE HISPANIC,FEMALE,3
8172,1.0,1.0,BLACK,MALE,3
8173,0.0,1.0,BLACK,MALE,3
8174,1.0,0.0,WHITE HISPANIC,MALE,3
8175,1.0,0.0,BLACK,MALE,3
8176,1.0,0.0,WHITE HISPANIC,MALE,3
8177,1.0,0.0,BLACK,MALE,3
8178,1.0,0.0,WHITE HISPANIC,MALE,3
8179,0.0,0.0,WHITE HISPANIC,FEMALE,3
8180,1.0,0.0,BLACK,FEMALE,3
8181,0.0,0.0,BLACK,FEMALE,3
8182,1.0,0.0,BLACK,MALE,3
8183,0.0,0.0,BLACK,MALE,3
8184,1.0,0.0,WHITE HISPANIC,MALE,3
8185,0.0,0.0,BLACK,MALE,3
8186,1.0,0.0,BLACK,MALE,3
8187,0.0,0.0,BLACK,MALE,3
8188,1.0,0.0,BLACK,MALE,3
8189,0.0,0.0,BLACK,MALE,3
8190,1.0,1.0,WHITE HISPANIC,MALE,3
8191,1.0,0.0,BLACK,MALE,3
8192,1.0,0.0,BLACK,MALE,3
8193,0.0,1.0,WHITE HISPANIC,MALE,3
8194,1.0,0.0,WHITE HISPANIC,MALE,3
8195,0.0,0.0,BLACK,MALE,3
8196,1.0,0.0,BLACK HISPANIC,MALE,3
8197,0.0,0.0,WHITE HISPANIC,MALE,3
8198,1.0,0.0,WHITE HISPANIC,MALE,3
8199,0.0,0.0,WHITE HISPANIC,MALE,3
8200,1.0,0.0,BLACK,MALE,3
8201,0.0,0.0,WHITE,MALE,3
8202,1.0,0.0,WHITE HISPANIC,MALE,3
8203,0.0,0.0,BLACK,MALE,3
8204,1.0,0.0,BLACK HISPANIC,MALE,3
8205,1.0,0.0,WHITE HISPANIC,MALE,3
8206,1.0,0.0,BLACK,MALE,3
8207,0.0,0.0,WHITE HISPANIC,MALE,3
8208,1.0,1.0,BLACK,MALE,3
8209,0.0,0.0,BLACK HISPANIC,MALE,3
8210,1.0,0.0,BLACK HISPANIC,MALE,3
8211,0.0,0.0,WHITE HISPANIC,MALE,3
8212,1.0,0.0,BLACK,FEMALE,3
8213,0.0,0.0,WHITE HISPANIC,MALE,3
8214,1.0,0.0,BLACK,MALE,3
8215,0.0,0.0,BLACK,MALE,3
8216,1.0,0.0,BLACK,MALE,3
8217,0.0,0.0,WHITE HISPANIC,MALE,3
8218,1.0,0.0,WHITE HISPANIC,MALE,3
8219,1.0,0.0,WHITE HISPANIC,MALE,3
8220,1.0,0.0,WHITE HISPANIC,MALE,3
8221,0.0,0.0,BLACK,MALE,3
8222,1.0,0.0,BLACK HISPANIC,MALE,3
8223,0.0,0.0,BLACK,MALE,3
8224,1.0,0.0,BLACK,MALE,3
8225,0.0,0.0,BLACK HISPANIC,MALE,3
8226,1.0,1.0,BLACK,MALE,3
8227,0.0,0.0,BLACK,MALE,3
8228,1.0,0.0,BLACK,MALE,3
8229,0.0,0.0,BLACK HISPANIC,MALE,3
8230,1.0,0.0,WHITE HISPANIC,MALE,3
8231,0.0,0.0,BLACK,MALE,3
8232,1.0,0.0,WHITE HISPANIC,MALE,3
8233,1.0,0.0,BLACK HISPANIC,MALE,3
8234,1.0,0.0,WHITE HISPANIC,FEMALE,3
8235,1.0,0.0,BLACK,MALE,3
8236,1.0,0.0,BLACK,MALE,3
8237,0.0,0.0,WHITE HISPANIC,MALE,3
8238,1.0,0.0,WHITE HISPANIC,MALE,3
8239,0.0,0.0,BLACK,MALE,3
8240,1.0,0.0,WHITE HISPANIC,MALE,3
8241,0.0,0.0,WHITE HISPANIC,MALE,3
8242,1.0,0.0,WHITE HISPANIC,MALE,3
8243,0.0,0.0,WHITE HISPANIC,MALE,3
8244,1.0,1.0,BLACK HISPANIC,MALE,3
8245,0.0,0.0,WHITE HISPANIC,MALE,3
8246,1.0,0.0,WHITE HISPANIC,MALE,3
8247,1.0,0.0,WHITE HISPANIC,MALE,3
8248,1.0,0.0,WHITE HISPANIC,MALE,3
8249,0.0,0.0,WHITE,MALE,3
8250,1.0,0.0,BLACK,MALE,3
8251,0.0,0.0,WHITE HISPANIC,MALE,3
8252,1.0,0.0,BLACK HISPANIC,FEMALE,3
8253,0.0,1.0,BLACK HISPANIC,MALE,3
8254,1.0,0.0,WHITE HISPANIC,MALE,3
8255,0.0,0.0,WHITE HISPANIC,MALE,3
8256,1.0,0.0,WHITE HISPANIC,MALE,3
8257,0.0,0.0,WHITE HISPANIC,MALE,3
8258,1.0,0.0,BLACK,MALE,3
8259,0.0,0.0,BLACK HISPANIC,MALE,3
8260,1.0,0.0,BLACK,MALE,3
8261,1.0,0.0,BLACK,MALE,3
8262,1.0,1.0,BLACK,MALE,3
8263,0.0,0.0,BLACK,MALE,3
8264,1.0,0.0,BLACK HISPANIC,MALE,3
8265,1.0,0.0,BLACK,MALE,3
8266,1.0,0.0,BLACK,MALE,3
8267,0.0,0.0,BLACK,MALE,3
8268,1.0,0.0,BLACK,MALE,3
8269,0.0,0.0,BLACK,MALE,3
8270,1.0,0.0,BLACK,MALE,3
8271,0.0,0.0,BLACK,MALE,3
8272,1.0,0.0,BLACK,FEMALE,3
8273,0.0,0.0,BLACK,FEMALE,3
8274,1.0,0.0,BLACK,MALE,3
8275,1.0,0.0,BLACK,MALE,3
8276,1.0,0.0,BLACK,MALE,3
8277,0.0,0.0,WHITE HISPANIC,MALE,3
8278,1.0,0.0,WHITE HISPANIC,FEMALE,3
8279,0.0,0.0,WHITE HISPANIC,MALE,3
8280,1.0,1.0,WHITE HISPANIC,MALE,3
8281,0.0,0.0,WHITE HISPANIC,MALE,3
8282,1.0,0.0,BLACK,MALE,3
8283,0.0,0.0,BLACK,MALE,3
8284,1.0,0.0,WHITE HISPANIC,FEMALE,3
8285,0.0,0.0,BLACK,FEMALE,3
8286,1.0,0.0,BLACK,FEMALE,3
8287,0.0,0.0,BLACK,MALE,3
8288,1.0,0.0,BLACK,MALE,3
8289,1.0,0.0,BLACK,MALE,3
8290,1.0,0.0,BLACK,MALE,3
8291,0.0,0.0,BLACK,MALE,3
8292,1.0,0.0,BLACK,MALE,3
8293,0.0,0.0,BLACK,MALE,3
8294,1.0,0.0,BLACK,MALE,3
8295,1.0,0.0,BLACK,MALE,3
8296,1.0,0.0,BLACK,MALE,3
8297,0.0,0.0,BLACK,FEMALE,3
8298,1.0,1.0,BLACK,MALE,3
8299,0.0,0.0,BLACK,MALE,3
8300,1.0,1.0,BLACK,MALE,3
8301,0.0,0.0,BLACK HISPANIC,FEMALE,3
8302,1.0,0.0,WHITE HISPANIC,MALE,3
8303,1.0,0.0,BLACK,MALE,3
8304,1.0,0.0,WHITE,MALE,3
8305,0.0,1.0,WHITE,MALE,3
8306,1.0,0.0,BLACK,MALE,3
8307,0.0,0.0,BLACK,MALE,3
8308,1.0,0.0,BLACK,MALE,3
8309,0.0,0.0,BLACK,MALE,3
8310,1.0,0.0,BLACK,MALE,3
8311,0.0,0.0,BLACK,MALE,3
8312,1.0,0.0,BLACK,MALE,3
8313,0.0,1.0,BLACK,MALE,3
8314,1.0,1.0,BLACK,MALE,3
8315,0.0,1.0,BLACK,MALE,3
8316,1.0,1.0,BLACK,MALE,3
8317,1.0,1.0,BLACK,MALE,3
8318,1.0,1.0,BLACK,MALE,3
8319,0.0,0.0,WHITE HISPANIC,MALE,3
8320,1.0,0.0,WHITE HISPANIC,MALE,3
8321,0.0,0.0,BLACK,MALE,3
8322,1.0,0.0,BLACK,MALE,3
8323,0.0,0.0,BLACK HISPANIC,MALE,3
8324,1.0,1.0,BLACK,MALE,3
8325,1.0,0.0,BLACK,MALE,3
8326,1.0,1.0,BLACK,MALE,3
8327,0.0,0.0,BLACK,MALE,3
8328,1.0,0.0,WHITE HISPANIC,FEMALE,3
8329,0.0,0.0,WHITE,MALE,3
8330,1.0,0.0,WHITE,MALE,3
8331,1.0,0.0,WHITE,MALE,3
8332,1.0,0.0,WHITE,MALE,3
8333,0.0,0.0,BLACK,MALE,3
8334,1.0,1.0,BLACK,MALE,3
8335,0.0,1.0,BLACK,FEMALE,3
8336,1.0,0.0,WHITE HISPANIC,MALE,3
8337,0.0,0.0,BLACK,MALE,3
8338,1.0,0.0,BLACK HISPANIC,MALE,3
8339,0.0,0.0,BLACK,MALE,3
8340,1.0,0.0,BLACK,MALE,3
8341,0.0,0.0,BLACK,MALE,3
8342,1.0,0.0,BLACK,MALE,3
8343,0.0,0.0,WHITE HISPANIC,MALE,3
8344,1.0,0.0,BLACK HISPANIC,MALE,3
8345,1.0,0.0,BLACK,MALE,3
8346,1.0,0.0,BLACK,MALE,3
8347,0.0,0.0,BLACK,MALE,3
8348,1.0,0.0,BLACK,MALE,3
8349,0.0,0.0,BLACK,MALE,3
8350,1.0,0.0,BLACK,MALE,3
8351,0.0,0.0,BLACK,MALE,3
8352,1.0,1.0,BLACK,MALE,3
8353,0.0,0.0,BLACK,MALE,3
8354,1.0,0.0,WHITE HISPANIC,MALE,3
8355,1.0,0.0,ASIAN/PAC.ISL,MALE,3
8356,1.0,0.0,WHITE HISPANIC,MALE,3
8357,0.0,0.0,BLACK,MALE,3
8358,1.0,0.0,WHITE HISPANIC,MALE,3
8359,1.0,0.0,BLACK,MALE,3
8360,1.0,0.0,BLACK,MALE,3
8361,0.0,0.0,BLACK,MALE,3
8362,1.0,0.0,BLACK,MALE,3
8363,0.0,0.0,BLACK,FEMALE,3
8364,1.0,0.0,BLACK,MALE,3
8365,0.0,0.0,BLACK HISPANIC,MALE,3
8366,1.0,0.0,BLACK,MALE,3
8367,0.0,0.0,WHITE HISPANIC,MALE,3
8368,1.0,0.0,WHITE HISPANIC,MALE,3
8369,0.0,0.0,BLACK,MALE,3
8370,1.0,1.0,BLACK,FEMALE,3
8371,0.0,0.0,BLACK HISPANIC,FEMALE,3
8372,1.0,0.0,BLACK,MALE,3
8373,1.0,0.0,BLACK,MALE,3
8374,1.0,0.0,BLACK,MALE,3
8375,0.0,0.0,BLACK,MALE,3
8376,1.0,0.0,WHITE,MALE,3
8377,0.0,0.0,WHITE HISPANIC,MALE,3
8378,1.0,0.0,BLACK,MALE,3
8379,0.0,0.0,BLACK,MALE,3
8380,1.0,0.0,ASIAN/PAC.ISL,MALE,3
8381,0.0,0.0,BLACK,MALE,3
8382,1.0,0.0,WHITE HISPANIC,MALE,3
8383,0.0,0.0,BLACK,MALE,3
8384,1.0,0.0,BLACK,MALE,3
8385,1.0,0.0,BLACK,FEMALE,3
8386,1.0,0.0,WHITE,MALE,3
8387,1.0,0.0,BLACK,MALE,3
8388,1.0,1.0,BLACK,MALE,3
8389,0.0,0.0,BLACK,MALE,3
8390,1.0,0.0,WHITE HISPANIC,MALE,3
8391,0.0,0.0,WHITE HISPANIC,MALE,3
8392,1.0,0.0,BLACK,FEMALE,3
8393,0.0,0.0,BLACK,FEMALE,3
8394,1.0,0.0,WHITE HISPANIC,MALE,3
8395,0.0,0.0,WHITE HISPANIC,FEMALE,3
8396,1.0,0.0,WHITE,FEMALE,3
8397,0.0,0.0,BLACK,FEMALE,3
8398,1.0,1.0,BLACK,MALE,3
8399,0.0,0.0,WHITE HISPANIC,MALE,3
8400,1.0,0.0,BLACK,MALE,3
8401,1.0,0.0,WHITE HISPANIC,MALE,3
8402,1.0,1.0,BLACK,MALE,3
8403,0.0,0.0,BLACK,MALE,3
8404,1.0,0.0,BLACK,MALE,3
8405,0.0,0.0,BLACK,MALE,3
8406,1.0,1.0,BLACK,MALE,3
8407,0.0,0.0,WHITE HISPANIC,MALE,3
8408,1.0,0.0,BLACK,MALE,3
8409,0.0,1.0,BLACK,MALE,3
8410,1.0,0.0,BLACK,MALE,3
8411,0.0,0.0,BLACK,MALE,3
8412,1.0,0.0,BLACK,MALE,3
8413,0.0,0.0,BLACK,MALE,3
8414,1.0,0.0,BLACK,MALE,3
8415,1.0,0.0,BLACK,MALE,3
8416,1.0,0.0,BLACK,MALE,3
8417,0.0,0.0,WHITE,MALE,3
8418,1.0,0.0,ASIAN/PAC.ISL,MALE,3
8419,0.0,0.0,BLACK,MALE,3
8420,1.0,0.0,BLACK,FEMALE,3
8421,0.0,0.0,BLACK,FEMALE,3
8422,1.0,0.0,BLACK,MALE,3
8423,0.0,0.0,BLACK,MALE,3
8424,1.0,1.0,BLACK,MALE,3
8425,0.0,0.0,BLACK,MALE,3
8426,1.0,0.0,BLACK,FEMALE,3
8427,0.0,0.0,BLACK,FEMALE,3
8428,1.0,0.0,BLACK,MALE,3
8429,1.0,0.0,BLACK,FEMALE,3
8430,1.0,0.0,BLACK,FEMALE,3
8431,0.0,0.0,BLACK,MALE,3
8432,1.0,0.0,BLACK,MALE,3
8433,0.0,0.0,BLACK,MALE,3
8434,1.0,0.0,BLACK,MALE,3
8435,0.0,0.0,BLACK,MALE,3
8436,1.0,0.0,WHITE HISPANIC,MALE,3
8437,0.0,0.0,BLACK,MALE,3
8438,1.0,0.0,BLACK,MALE,3
8439,0.0,0.0,ASIAN/PAC.ISL,MALE,3
8440,1.0,0.0,WHITE,MALE,3
8441,0.0,0.0,BLACK,MALE,3
8442,1.0,1.0,BLACK,MALE,3
8443,1.0,0.0,BLACK,MALE,3
8444,1.0,0.0,BLACK,MALE,3
8445,1.0,0.0,BLACK,MALE,3
8446,1.0,0.0,BLACK,MALE,3
8447,0.0,0.0,BLACK,MALE,3
8448,1.0,0.0,BLACK,MALE,3
8449,0.0,0.0,BLACK,MALE,3
8450,1.0,0.0,BLACK,MALE,3
8451,0.0,0.0,BLACK,MALE,3
8452,1.0,1.0,BLACK,MALE,3
8453,0.0,0.0,BLACK,MALE,3
8454,1.0,0.0,BLACK,FEMALE,3
8455,0.0,0.0,WHITE HISPANIC,MALE,3
8456,1.0,0.0,BLACK,MALE,3
8457,1.0,0.0,BLACK,MALE,3
8458,1.0,0.0,BLACK,MALE,3
8459,0.0,0.0,BLACK,MALE,3
8460,1.0,1.0,BLACK,MALE,3
8461,0.0,0.0,BLACK,MALE,3
8462,1.0,0.0,BLACK,MALE,3
8463,0.0,0.0,BLACK,MALE,3
8464,1.0,0.0,BLACK,MALE,3
8465,0.0,0.0,BLACK,MALE,3
8466,1.0,0.0,BLACK,MALE,3
8467,0.0,0.0,BLACK HISPANIC,MALE,3
8468,1.0,0.0,BLACK,MALE,3
8469,0.0,0.0,WHITE,FEMALE,3
8470,1.0,0.0,BLACK,MALE,3
8471,1.0,0.0,BLACK,FEMALE,3
8472,1.0,0.0,BLACK,MALE,3
8473,0.0,1.0,BLACK,MALE,3
8474,1.0,1.0,BLACK HISPANIC,MALE,3
8475,1.0,1.0,BLACK,MALE,3
8476,1.0,0.0,BLACK,MALE,3
8477,0.0,0.0,BLACK,MALE,3
8478,1.0,1.0,BLACK,MALE,3
8479,0.0,0.0,BLACK,MALE,3
8480,1.0,0.0,BLACK,MALE,3
8481,0.0,0.0,BLACK,MALE,3
8482,1.0,0.0,WHITE HISPANIC,MALE,3
8483,0.0,0.0,BLACK,FEMALE,3
8484,1.0,0.0,BLACK,FEMALE,3
8485,1.0,0.0,WHITE HISPANIC,MALE,3
8486,1.0,0.0,WHITE HISPANIC,MALE,3
8487,0.0,0.0,BLACK HISPANIC,MALE,3
8488,1.0,0.0,BLACK,MALE,3
8489,0.0,1.0,BLACK,FEMALE,3
8490,1.0,0.0,BLACK,MALE,3
8491,0.0,0.0,WHITE HISPANIC,MALE,3
8492,1.0,0.0,WHITE HISPANIC,MALE,3
8493,0.0,0.0,BLACK,MALE,3
8494,1.0,0.0,BLACK,MALE,3
8495,0.0,0.0,WHITE,MALE,3
8496,1.0,1.0,WHITE,MALE,3
8497,0.0,1.0,BLACK,FEMALE,3
8498,1.0,0.0,BLACK,MALE,3
8499,1.0,0.0,BLACK,FEMALE,3
8500,1.0,0.0,BLACK,MALE,3
8501,0.0,0.0,BLACK,MALE,3
8502,1.0,0.0,BLACK,MALE,3
8503,0.0,0.0,BLACK,MALE,3
8504,1.0,0.0,BLACK,FEMALE,3
8505,1.0,0.0,BLACK,MALE,3
8506,1.0,0.0,BLACK,MALE,3
8507,0.0,0.0,BLACK,MALE,3
8508,1.0,0.0,BLACK,MALE,3
8509,0.0,0.0,BLACK,MALE,3
8510,1.0,0.0,BLACK,MALE,3
8511,0.0,0.0,BLACK,MALE,3
8512,1.0,0.0,BLACK,MALE,3
8513,1.0,0.0,BLACK,MALE,3
8514,1.0,1.0,BLACK,MALE,3
8515,0.0,0.0,BLACK,MALE,3
8516,1.0,0.0,BLACK,MALE,3
8517,0.0,0.0,WHITE HISPANIC,MALE,3
8518,1.0,1.0,BLACK,MALE,3
8519,0.0,1.0,WHITE HISPANIC,MALE,3
8520,1.0,0.0,BLACK,MALE,3
8521,0.0,0.0,BLACK,MALE,3
8522,1.0,0.0,BLACK,MALE,3
8523,0.0,0.0,BLACK,MALE,3
8524,1.0,0.0,BLACK,MALE,3
8525,0.0,0.0,BLACK HISPANIC,MALE,3
8526,1.0,1.0,BLACK,MALE,3
8527,1.0,0.0,BLACK HISPANIC,FEMALE,3
8528,1.0,0.0,WHITE HISPANIC,MALE,3
8529,0.0,0.0,WHITE HISPANIC,MALE,3
8530,1.0,1.0,BLACK,MALE,3
8531,0.0,0.0,BLACK,MALE,3
8532,1.0,1.0,BLACK,MALE,3
8533,0.0,0.0,BLACK HISPANIC,MALE,3
8534,1.0,0.0,ASIAN/PAC.ISL,MALE,3
8535,1.0,0.0,ASIAN/PAC.ISL,MALE,3
8536,1.0,0.0,BLACK,MALE,3
8537,0.0,0.0,WHITE HISPANIC,MALE,3
8538,1.0,0.0,BLACK,MALE,3
8539,0.0,0.0,BLACK,MALE,3
8540,1.0,0.0,BLACK HISPANIC,MALE,3
8541,1.0,0.0,BLACK,MALE,3
8542,1.0,1.0,BLACK,FEMALE,3
8543,0.0,0.0,BLACK,MALE,3
8544,1.0,0.0,WHITE HISPANIC,MALE,3
8545,0.0,0.0,BLACK,MALE,3
8546,1.0,0.0,BLACK,MALE,3
8547,0.0,0.0,WHITE HISPANIC,MALE,3
8548,1.0,0.0,BLACK HISPANIC,MALE,3
8549,0.0,0.0,WHITE HISPANIC,MALE,3
8550,1.0,1.0,WHITE HISPANIC,MALE,3
8551,0.0,0.0,BLACK,MALE,3
8552,1.0,0.0,BLACK,MALE,3
8553,0.0,0.0,WHITE HISPANIC,MALE,3
8554,1.0,0.0,BLACK,MALE,3
8555,1.0,0.0,BLACK,MALE,3
8556,1.0,0.0,BLACK,MALE,3
8557,0.0,0.0,BLACK,MALE,3
8558,1.0,0.0,BLACK,MALE,3
8559,0.0,0.0,BLACK,MALE,3
8560,1.0,0.0,WHITE,MALE,3
8561,0.0,0.0,WHITE HISPANIC,MALE,3
8562,1.0,0.0,WHITE HISPANIC,MALE,3
8563,0.0,0.0,BLACK,MALE,3
8564,1.0,0.0,WHITE HISPANIC,MALE,3
8565,1.0,0.0,BLACK HISPANIC,MALE,3
8566,1.0,0.0,WHITE HISPANIC,MALE,3
8567,0.0,0.0,WHITE,MALE,3
8568,1.0,1.0,WHITE,MALE,3
8569,1.0,0.0,BLACK HISPANIC,MALE,3
8570,1.0,0.0,WHITE HISPANIC,MALE,3
8571,0.0,0.0,WHITE HISPANIC,MALE,3
8572,1.0,0.0,WHITE,MALE,3
8573,0.0,0.0,BLACK,MALE,3
8574,1.0,0.0,WHITE HISPANIC,MALE,3
8575,0.0,0.0,BLACK,MALE,3
8576,1.0,0.0,BLACK,MALE,3
8577,0.0,0.0,WHITE HISPANIC,MALE,3
8578,1.0,0.0,BLACK,MALE,3
8579,0.0,0.0,BLACK,MALE,3
8580,1.0,0.0,BLACK,MALE,3
8581,0.0,0.0,BLACK,MALE,3
8582,1.0,0.0,BLACK,MALE,3
8583,1.0,0.0,BLACK,MALE,3
8584,1.0,0.0,BLACK,MALE,3
8585,0.0,0.0,BLACK,MALE,3
8586,1.0,1.0,BLACK,MALE,3
8587,0.0,0.0,BLACK,MALE,3
8588,1.0,0.0,WHITE HISPANIC,MALE,3
8589,0.0,0.0,BLACK,MALE,3
