entity_id,label_value,score,education,gender,race
23713,0,0.0,Bachelors,Male,White
30416,0,1.0,Some-college,Male,White
18643,1,1.0,Assoc-voc,Male,White
8834,0,1.0,Bachelors,Male,Amer-Indian-Eskimo
842,1,0.0,Some-college,Male,White
25049,0,0.0,Assoc-acdm,Male,White
8632,1,0.0,HS-grad,Male,White
30673,0,1.0,HS-grad,Female,White
13870,0,0.0,Some-college,Male,White
4616,0,0.0,Bachelors,Female,White
5405,1,0.0,Some-college,Male,White
10288,0,0.0,Bachelors,Male,White
32327,0,1.0,Bachelors,Male,Asian-Pac-Islander
2528,0,1.0,Bachelors,Male,White
23024,0,1.0,Some-college,Female,White
4388,0,1.0,HS-grad,Male,White
11131,0,1.0,Assoc-voc,Female,White
16005,0,1.0,HS-grad,Female,White
1214,0,1.0,Some-college,Male,White
32431,0,1.0,7th-8th,Female,White
16711,0,1.0,Some-college,Female,White
17385,0,1.0,HS-grad,Female,White
15618,1,0.0,Prof-school,Male,White
3590,0,1.0,Some-college,Male,White
14456,0,1.0,Some-college,Male,White
3384,1,0.0,HS-grad,Female,Black
30055,0,0.0,HS-grad,Male,White
4739,0,1.0,HS-grad,Female,White
5112,0,1.0,Masters,Male,White
32215,0,1.0,Some-college,Male,White
11219,0,0.0,Some-college,Male,White
29922,0,1.0,HS-grad,Female,White
356,0,1.0,11th,Male,Other
28681,0,1.0,Masters,Female,White
31481,1,0.0,Assoc-voc,Male,White
898,1,0.0,Bachelors,Male,White
11903,0,1.0,HS-grad,Male,White
2130,0,1.0,11th,Female,Asian-Pac-Islander
1091,1,1.0,Bachelors,Male,White
11868,0,1.0,10th,Male,White
5173,1,0.0,Bachelors,Male,White
32333,1,0.0,Some-college,Male,White
11673,0,1.0,HS-grad,Male,White
17130,1,0.0,Bachelors,Male,White
17200,1,1.0,Bachelors,Male,White
28138,0,1.0,HS-grad,Male,Black
10432,0,1.0,HS-grad,Male,White
5382,0,1.0,Some-college,Male,White
30706,0,1.0,Some-college,Female,White
7535,0,1.0,Bachelors,Female,White
25545,0,1.0,11th,Male,White
8328,0,1.0,Bachelors,Female,White
6591,0,1.0,Assoc-voc,Female,White
12232,1,0.0,Some-college,Male,White
22880,0,1.0,12th,Male,Black
14131,0,1.0,HS-grad,Male,White
19507,1,1.0,Bachelors,Male,Black
22609,0,1.0,HS-grad,Female,White
24195,0,1.0,Some-college,Male,Black
30613,0,1.0,11th,Female,White
25147,1,0.0,Bachelors,Male,White
689,0,1.0,HS-grad,Male,White
12486,1,0.0,Some-college,Male,White
999,1,0.0,Bachelors,Male,White
29937,0,1.0,Some-college,Male,White
17306,0,1.0,Bachelors,Female,White
30247,0,1.0,Some-college,Male,White
16297,0,1.0,HS-grad,Male,White
11980,0,1.0,Assoc-voc,Female,White
11711,0,1.0,Bachelors,Male,White
12746,1,0.0,Assoc-acdm,Male,White
25604,1,0.0,Assoc-acdm,Male,White
19591,0,1.0,Bachelors,Female,White
17969,1,0.0,Bachelors,Male,White
27925,1,0.0,Masters,Male,White
23193,0,1.0,Some-college,Male,White
13837,0,1.0,HS-grad,Female,Black
30948,1,0.0,Assoc-voc,Male,White
24641,1,0.0,Masters,Male,White
5122,0,1.0,HS-grad,Male,White
7616,0,1.0,11th,Male,Black
1319,1,1.0,Bachelors,Male,White
27331,1,1.0,Bachelors,Male,White
27943,0,1.0,Some-college,Female,Black
1733,0,1.0,Bachelors,Male,White
26235,0,1.0,Some-college,Female,White
9341,0,1.0,Some-college,Male,White
18224,0,0.0,HS-grad,Male,White
14205,0,1.0,HS-grad,Male,White
4688,0,1.0,Some-college,Female,White
5704,0,1.0,HS-grad,Female,White
24058,0,1.0,10th,Male,White
32434,0,1.0,HS-grad,Female,White
10325,1,0.0,Prof-school,Male,White
18991,0,1.0,HS-grad,Female,White
26918,0,1.0,11th,Female,Black
14945,0,1.0,11th,Male,Amer-Indian-Eskimo
15741,1,0.0,Assoc-acdm,Male,White
8982,1,1.0,HS-grad,Male,White
21078,0,1.0,HS-grad,Male,White
14138,1,1.0,HS-grad,Female,Black
5762,0,0.0,Some-college,Male,White
11005,0,1.0,Bachelors,Male,White
25452,0,1.0,HS-grad,Male,White
3921,0,1.0,11th,Male,White
2464,0,1.0,HS-grad,Male,White
24548,0,1.0,Assoc-acdm,Female,White
11917,0,1.0,Assoc-voc,Female,White
11559,0,1.0,HS-grad,Female,White
17368,1,0.0,Bachelors,Male,White
22833,0,1.0,HS-grad,Male,White
22211,0,1.0,HS-grad,Male,White
20276,1,0.0,Masters,Female,White
29207,0,1.0,Bachelors,Male,Asian-Pac-Islander
7479,0,1.0,Some-college,Male,White
30241,0,1.0,11th,Female,Black
24039,0,1.0,10th,Male,White
8135,0,1.0,Some-college,Male,White
4926,0,1.0,Some-college,Female,White
5064,0,1.0,Some-college,Female,White
30374,0,1.0,Masters,Male,White
20027,0,1.0,Bachelors,Female,White
29050,0,1.0,Some-college,Male,White
21435,1,1.0,HS-grad,Male,White
11593,1,1.0,Masters,Male,White
30878,0,1.0,Bachelors,Female,White
30273,1,0.0,HS-grad,Male,White
25846,0,1.0,Bachelors,Female,White
18131,0,1.0,Assoc-voc,Female,White
13048,0,1.0,Bachelors,Female,White
5999,0,1.0,HS-grad,Male,White
26004,1,0.0,Some-college,Male,White
9474,0,0.0,Some-college,Male,White
14189,0,1.0,HS-grad,Female,White
11663,0,1.0,11th,Female,White
12443,0,1.0,HS-grad,Male,White
5165,0,1.0,Assoc-voc,Male,White
7855,0,1.0,Some-college,Male,White
4612,1,0.0,Prof-school,Male,White
25124,0,1.0,Some-college,Female,Black
23357,1,1.0,Some-college,Male,Asian-Pac-Islander
23879,1,0.0,Some-college,Male,White
15324,0,1.0,Some-college,Male,White
14155,0,1.0,10th,Male,White
20900,1,0.0,HS-grad,Male,White
23982,1,1.0,Bachelors,Female,White
8040,1,0.0,Doctorate,Female,White
31945,0,1.0,9th,Male,Black
19768,1,0.0,Bachelors,Male,White
2599,1,1.0,Assoc-acdm,Male,White
21448,1,0.0,HS-grad,Male,White
23912,0,1.0,HS-grad,Male,White
30250,0,1.0,HS-grad,Female,White
13292,1,0.0,Masters,Female,White
8916,0,1.0,Some-college,Female,White
7051,1,1.0,Masters,Male,White
2813,0,1.0,Some-college,Male,White
28410,0,1.0,HS-grad,Male,Black
14252,0,1.0,Bachelors,Female,Black
32440,1,1.0,Some-college,Male,White
2747,0,1.0,11th,Male,White
31476,0,1.0,12th,Male,White
15155,0,1.0,Some-college,Female,White
12255,1,0.0,Bachelors,Male,White
12937,1,0.0,Bachelors,Male,Black
13592,0,1.0,Some-college,Male,White
19533,0,1.0,Some-college,Female,White
21977,0,1.0,10th,Male,White
17859,0,1.0,12th,Male,White
26736,0,1.0,Masters,Male,White
26079,0,1.0,Some-college,Male,White
11490,0,1.0,Some-college,Female,Black
27513,0,1.0,11th,Female,Black
22265,0,0.0,Doctorate,Male,White
16863,0,0.0,Bachelors,Male,White
18358,0,1.0,Some-college,Male,White
18240,1,1.0,Masters,Female,White
293,0,1.0,Some-college,Male,White
26389,0,1.0,Some-college,Female,White
11328,0,1.0,Some-college,Male,White
31158,0,1.0,Some-college,Female,Black
14846,0,0.0,Bachelors,Male,White
21041,0,1.0,Assoc-voc,Female,White
31601,0,1.0,10th,Male,White
23489,1,1.0,10th,Male,White
22648,0,1.0,HS-grad,Female,White
20195,0,0.0,Some-college,Male,White
32266,1,0.0,Masters,Male,White
16464,0,1.0,7th-8th,Female,White
12428,0,1.0,HS-grad,Female,White
31686,0,1.0,Some-college,Female,White
8973,1,0.0,Bachelors,Male,White
16227,1,1.0,HS-grad,Male,White
19633,0,1.0,Some-college,Female,White
22724,0,1.0,Bachelors,Male,White
28039,0,1.0,Assoc-acdm,Female,White
17818,0,1.0,Assoc-acdm,Female,Black
5407,1,1.0,Assoc-voc,Female,White
3550,0,0.0,Some-college,Male,White
30373,1,0.0,HS-grad,Male,White
23956,0,0.0,HS-grad,Male,White
2478,0,1.0,Bachelors,Male,White
10173,1,1.0,HS-grad,Male,White
573,1,0.0,Assoc-voc,Male,White
29139,1,1.0,HS-grad,Male,White
31269,0,1.0,HS-grad,Female,White
18623,1,0.0,Assoc-voc,Female,White
16188,1,0.0,Bachelors,Male,White
18317,0,1.0,Bachelors,Male,White
6278,0,1.0,HS-grad,Male,White
23893,0,1.0,HS-grad,Female,Black
11300,0,1.0,12th,Male,Black
16925,0,0.0,Some-college,Male,White
3992,1,1.0,HS-grad,Male,White
17699,0,1.0,HS-grad,Female,White
16267,0,1.0,Bachelors,Female,White
18624,1,0.0,Some-college,Male,White
23141,0,1.0,HS-grad,Male,White
19429,0,1.0,Some-college,Male,White
11653,0,1.0,Assoc-acdm,Male,White
15036,0,1.0,Some-college,Female,Black
18101,1,1.0,HS-grad,Male,White
20318,0,0.0,Bachelors,Male,White
20309,1,0.0,Bachelors,Male,Black
20250,0,1.0,10th,Male,White
18843,0,1.0,Assoc-acdm,Female,White
11344,0,1.0,11th,Female,White
2889,0,0.0,HS-grad,Male,White
21518,0,1.0,Some-college,Male,White
19019,0,1.0,HS-grad,Female,White
16644,0,1.0,HS-grad,Female,White
890,0,1.0,Some-college,Female,Black
6996,0,0.0,Some-college,Male,White
8491,0,1.0,HS-grad,Male,White
25835,0,1.0,10th,Male,White
6109,0,1.0,Assoc-acdm,Male,White
12561,0,1.0,HS-grad,Female,White
23776,0,1.0,Some-college,Female,Black
17096,0,1.0,Some-college,Female,Amer-Indian-Eskimo
572,0,1.0,11th,Male,White
2135,0,1.0,HS-grad,Female,Asian-Pac-Islander
26144,0,1.0,Some-college,Male,White
19726,1,1.0,HS-grad,Male,White
25769,0,1.0,HS-grad,Male,White
31680,1,1.0,HS-grad,Male,White
184,1,0.0,Some-college,Male,White
27565,0,1.0,Bachelors,Male,White
14665,1,1.0,Bachelors,Male,White
6022,0,1.0,HS-grad,Male,Black
28474,0,1.0,HS-grad,Female,Black
20808,0,1.0,Some-college,Male,White
5779,0,1.0,Some-college,Male,Black
3412,0,1.0,HS-grad,Male,White
24620,0,1.0,HS-grad,Male,White
9495,0,0.0,Some-college,Male,White
19565,0,1.0,HS-grad,Male,White
25918,0,0.0,Bachelors,Female,White
2947,0,1.0,HS-grad,Male,White
23287,0,1.0,Some-college,Female,White
5430,0,1.0,Assoc-voc,Male,White
30479,0,1.0,HS-grad,Male,White
9347,1,0.0,Some-college,Female,White
31301,1,1.0,HS-grad,Male,White
684,0,1.0,11th,Female,White
1609,0,1.0,Some-college,Male,Asian-Pac-Islander
17228,0,1.0,Masters,Male,White
5623,0,1.0,5th-6th,Male,Other
6889,0,1.0,HS-grad,Female,White
24757,0,1.0,Some-college,Female,White
18174,0,1.0,10th,Male,White
8903,1,0.0,Bachelors,Male,White
7935,0,1.0,Some-college,Female,White
22734,0,1.0,Bachelors,Male,White
13822,0,1.0,Assoc-voc,Male,White
2467,0,1.0,HS-grad,Female,White
23729,0,0.0,Assoc-voc,Female,White
10751,0,1.0,HS-grad,Female,Black
9427,0,1.0,HS-grad,Male,White
28765,0,1.0,10th,Male,White
27944,0,1.0,HS-grad,Female,White
17126,1,0.0,Masters,Male,White
1737,0,1.0,HS-grad,Female,White
21005,1,0.0,HS-grad,Male,White
30512,0,1.0,Some-college,Male,White
31228,0,0.0,HS-grad,Male,White
13343,1,0.0,Bachelors,Male,White
504,0,1.0,Bachelors,Female,White
31178,1,0.0,HS-grad,Male,White
20441,1,0.0,Prof-school,Male,White
4638,0,1.0,10th,Female,Black
31588,1,1.0,Bachelors,Male,White
19572,0,1.0,HS-grad,Female,Amer-Indian-Eskimo
19275,0,1.0,11th,Male,White
12800,1,0.0,Bachelors,Male,White
1470,1,1.0,Prof-school,Male,White
4760,0,1.0,Bachelors,Female,Black
24089,1,0.0,Assoc-acdm,Male,White
17079,1,1.0,HS-grad,Male,White
21054,0,0.0,Bachelors,Male,White
7597,0,1.0,Some-college,Female,Black
27174,0,1.0,HS-grad,Male,White
28619,0,1.0,Some-college,Female,White
30866,0,1.0,Some-college,Male,White
19601,0,1.0,Some-college,Female,White
18674,0,0.0,Masters,Female,White
25201,0,0.0,Some-college,Male,White
7517,1,0.0,Doctorate,Male,White
15466,1,0.0,Some-college,Male,Asian-Pac-Islander
18852,1,1.0,Bachelors,Male,White
17762,0,1.0,HS-grad,Female,White
10622,0,1.0,Some-college,Female,White
25135,1,0.0,Doctorate,Female,White
18750,0,1.0,Some-college,Male,White
28584,0,0.0,HS-grad,Male,White
2408,0,1.0,HS-grad,Male,White
14909,0,1.0,5th-6th,Male,White
14557,0,1.0,Some-college,Male,Asian-Pac-Islander
9346,0,1.0,Some-college,Male,Other
26242,1,1.0,Bachelors,Male,White
10113,0,1.0,Some-college,Male,Black
31706,0,1.0,Some-college,Male,White
26741,0,1.0,Masters,Female,White
11511,0,0.0,HS-grad,Male,White
27750,1,0.0,Assoc-voc,Male,White
21384,0,1.0,Some-college,Male,White
3103,0,1.0,Some-college,Female,White
12733,0,1.0,HS-grad,Female,White
26709,0,1.0,Some-college,Female,White
15736,0,1.0,Masters,Male,Black
12108,0,0.0,Masters,Male,White
21344,1,0.0,Masters,Female,Black
30902,0,1.0,9th,Male,White
12279,1,0.0,Bachelors,Female,White
11923,0,1.0,Some-college,Female,White
30126,0,1.0,HS-grad,Female,White
27388,0,1.0,Some-college,Male,White
31879,0,1.0,HS-grad,Male,White
5506,0,1.0,Some-college,Female,White
31358,0,1.0,HS-grad,Male,Amer-Indian-Eskimo
21459,0,1.0,HS-grad,Male,White
30798,0,1.0,Some-college,Female,White
26491,0,1.0,HS-grad,Male,White
23069,0,1.0,Bachelors,Female,White
2567,0,1.0,Masters,Male,White
15394,1,0.0,Bachelors,Male,White
4338,1,0.0,Prof-school,Male,White
2566,0,0.0,HS-grad,Male,White
1315,0,1.0,HS-grad,Female,White
28581,0,1.0,HS-grad,Female,Asian-Pac-Islander
16122,0,1.0,HS-grad,Male,White
8301,1,0.0,Bachelors,Male,White
28073,0,1.0,HS-grad,Female,Black
24930,0,1.0,Some-college,Male,White
17395,0,1.0,HS-grad,Male,White
19036,1,0.0,Masters,Male,White
25277,0,0.0,Some-college,Male,White
24081,0,1.0,HS-grad,Female,White
4046,0,1.0,HS-grad,Male,Black
6135,1,0.0,Bachelors,Male,Black
1090,1,0.0,Assoc-acdm,Male,White
24222,0,1.0,HS-grad,Female,White
28130,0,1.0,Bachelors,Female,White
2042,0,1.0,Some-college,Male,White
11919,1,0.0,Doctorate,Male,White
7937,0,1.0,Some-college,Female,White
15336,0,1.0,10th,Female,White
1209,0,0.0,HS-grad,Male,White
32537,0,1.0,HS-grad,Male,Black
16627,1,0.0,Prof-school,Male,White
30041,0,1.0,Some-college,Male,White
2715,0,1.0,Assoc-voc,Female,White
30280,0,1.0,HS-grad,Male,White
30522,1,1.0,HS-grad,Male,White
24970,0,1.0,1st-4th,Male,White
24403,0,1.0,Some-college,Female,White
21772,0,0.0,Some-college,Female,White
23840,1,1.0,HS-grad,Male,Asian-Pac-Islander
10401,0,1.0,7th-8th,Female,Black
28708,0,1.0,HS-grad,Female,White
18482,1,0.0,Assoc-voc,Female,White
16539,1,0.0,Bachelors,Male,White
9496,0,1.0,11th,Female,White
30162,0,1.0,12th,Male,White
8415,0,1.0,Bachelors,Female,Black
17438,1,0.0,Bachelors,Male,White
9999,0,1.0,Some-college,Female,White
29616,0,1.0,Masters,Male,White
21471,0,1.0,HS-grad,Male,White
2276,0,1.0,Assoc-acdm,Female,White
7103,1,1.0,Some-college,Male,White
20293,0,1.0,11th,Male,White
26568,0,1.0,Some-college,Female,Asian-Pac-Islander
30972,0,1.0,Some-college,Female,White
9723,1,0.0,Assoc-acdm,Male,White
15424,0,1.0,9th,Male,Black
21431,0,1.0,HS-grad,Female,Black
26507,0,1.0,HS-grad,Female,White
3051,0,1.0,Bachelors,Female,White
21826,1,1.0,Some-college,Male,White
655,0,1.0,Some-college,Female,Asian-Pac-Islander
30674,0,1.0,HS-grad,Male,White
29918,1,0.0,Masters,Male,Black
2238,0,1.0,Some-college,Female,White
2297,0,1.0,Bachelors,Female,White
6429,1,0.0,Masters,Male,White
20510,1,0.0,Assoc-voc,Male,White
22767,1,1.0,Some-college,Male,White
1054,0,1.0,Some-college,Male,White
720,0,1.0,HS-grad,Male,White
28844,0,1.0,HS-grad,Male,White
16797,1,0.0,Bachelors,Male,White
25552,0,1.0,HS-grad,Female,White
2755,0,1.0,Some-college,Female,White
7881,0,1.0,Some-college,Female,White
4312,1,0.0,Prof-school,Male,White
32168,0,1.0,HS-grad,Female,White
11305,0,1.0,Bachelors,Male,White
18185,0,1.0,Some-college,Male,White
20165,1,0.0,Bachelors,Male,White
14528,0,1.0,11th,Female,White
247,0,1.0,HS-grad,Female,White
27971,0,1.0,HS-grad,Male,White
12064,0,0.0,HS-grad,Male,White
30378,0,1.0,Bachelors,Female,Black
6082,1,0.0,Bachelors,Female,White
7410,0,1.0,Some-college,Male,White
25489,0,1.0,HS-grad,Female,Black
20670,0,0.0,HS-grad,Male,White
1805,0,1.0,Masters,Male,White
11234,0,1.0,11th,Female,White
23206,0,1.0,HS-grad,Male,White
5870,0,1.0,7th-8th,Male,Black
22011,0,0.0,Doctorate,Male,White
7136,0,1.0,Assoc-acdm,Male,White
7760,0,1.0,HS-grad,Female,White
31528,0,1.0,Some-college,Male,White
19362,0,1.0,Some-college,Male,White
32051,0,1.0,Bachelors,Female,White
12447,0,1.0,HS-grad,Male,Black
18190,0,0.0,Some-college,Male,White
7108,0,1.0,HS-grad,Female,White
28855,0,1.0,Some-college,Female,White
9422,1,0.0,Bachelors,Female,White
23669,0,1.0,Some-college,Male,White
23035,1,1.0,Some-college,Male,White
29102,0,1.0,Some-college,Male,White
30735,1,0.0,Bachelors,Female,Asian-Pac-Islander
28641,0,1.0,Bachelors,Male,White
30364,0,1.0,Some-college,Female,White
30647,0,1.0,Bachelors,Male,White
6110,0,1.0,HS-grad,Male,White
18683,0,1.0,7th-8th,Female,White
2398,0,1.0,HS-grad,Female,White
3233,0,1.0,HS-grad,Female,White
25183,0,1.0,HS-grad,Male,White
18255,0,0.0,Bachelors,Female,White
10067,0,0.0,HS-grad,Male,White
7012,1,1.0,Bachelors,Male,White
29907,0,0.0,Bachelors,Male,White
24256,1,1.0,HS-grad,Male,White
1,0,1.0,Bachelors,Male,White
29692,0,1.0,9th,Female,White
24223,1,0.0,Assoc-voc,Male,White
7662,0,1.0,Bachelors,Male,White
28802,0,1.0,HS-grad,Female,White
14448,0,1.0,HS-grad,Female,Black
7682,0,1.0,Some-college,Male,Black
6227,1,0.0,Bachelors,Male,White
28017,0,1.0,Some-college,Female,White
21789,0,1.0,Masters,Female,Black
189,1,0.0,Doctorate,Male,White
5525,0,1.0,Bachelors,Female,Asian-Pac-Islander
32191,0,1.0,Some-college,Male,Black
26210,0,1.0,HS-grad,Male,White
6603,1,0.0,Some-college,Male,White
25450,0,1.0,10th,Male,White
29835,0,1.0,Assoc-voc,Female,White
8003,0,1.0,HS-grad,Female,Black
16502,1,0.0,Doctorate,Male,White
326,0,1.0,Assoc-voc,Female,Black
27139,0,1.0,HS-grad,Male,White
9448,0,1.0,HS-grad,Female,White
3509,0,1.0,Some-college,Female,White
10292,0,1.0,HS-grad,Female,White
6999,0,1.0,HS-grad,Male,White
15677,0,0.0,HS-grad,Female,White
5246,0,1.0,Some-college,Female,White
21143,0,1.0,Assoc-acdm,Female,White
1601,0,1.0,HS-grad,Female,White
3551,0,1.0,Some-college,Male,Black
19046,0,1.0,Bachelors,Male,Asian-Pac-Islander
3364,0,1.0,Some-college,Female,White
26952,0,1.0,7th-8th,Male,White
317,0,1.0,5th-6th,Female,White
6993,0,1.0,Some-college,Female,White
28394,0,1.0,Some-college,Female,White
5203,0,1.0,10th,Male,White
20339,0,0.0,HS-grad,Male,White
23414,0,1.0,11th,Female,White
21050,1,0.0,Bachelors,Male,White
14129,0,1.0,HS-grad,Male,White
27392,0,1.0,Bachelors,Female,White
6976,0,1.0,Assoc-acdm,Female,White
8656,1,1.0,Bachelors,Male,Black
3314,0,1.0,11th,Male,Black
28702,1,1.0,HS-grad,Male,White
11533,0,1.0,Assoc-voc,Male,White
26228,0,1.0,Some-college,Female,White
15814,0,1.0,HS-grad,Male,White
7889,0,1.0,Assoc-acdm,Female,White
24242,0,1.0,HS-grad,Male,White
15600,0,1.0,Bachelors,Female,White
131,0,1.0,HS-grad,Female,White
30896,0,1.0,HS-grad,Female,Black
5749,0,1.0,HS-grad,Male,White
2424,0,1.0,9th,Male,White
14692,0,1.0,HS-grad,Female,Black
24689,1,1.0,HS-grad,Female,White
16120,0,1.0,Bachelors,Male,Black
16086,0,1.0,12th,Female,White
15968,1,0.0,Some-college,Male,White
27202,0,1.0,Some-college,Male,White
7357,0,1.0,10th,Male,White
901,0,1.0,9th,Male,White
22381,0,1.0,HS-grad,Female,White
4148,0,1.0,Assoc-voc,Male,White
11428,1,0.0,Some-college,Male,White
20178,0,1.0,HS-grad,Male,White
21603,0,1.0,11th,Male,White
6699,0,1.0,HS-grad,Male,White
5034,0,1.0,HS-grad,Male,White
26007,0,0.0,Masters,Male,Asian-Pac-Islander
12817,1,0.0,Assoc-acdm,Male,White
23675,0,1.0,HS-grad,Male,Black
20469,0,1.0,Assoc-voc,Female,White
7899,0,1.0,Some-college,Male,White
23731,0,1.0,7th-8th,Male,White
29919,1,1.0,Some-college,Male,White
5735,0,1.0,Some-college,Male,White
1046,0,1.0,Assoc-acdm,Female,White
32555,0,1.0,Some-college,Male,White
18653,1,1.0,Some-college,Male,White
7288,0,1.0,HS-grad,Male,White
31646,1,1.0,HS-grad,Male,White
17150,0,1.0,Bachelors,Female,White
1347,0,1.0,11th,Female,White
15448,0,0.0,Prof-school,Male,White
734,0,1.0,Some-college,Female,Black
31586,0,1.0,HS-grad,Female,White
16317,0,1.0,9th,Male,Black
21727,0,1.0,HS-grad,Male,White
3190,1,1.0,10th,Male,White
20963,0,1.0,HS-grad,Female,White
27538,0,1.0,HS-grad,Male,White
21548,1,0.0,HS-grad,Male,White
7832,1,0.0,Some-college,Male,White
7870,1,0.0,Bachelors,Male,White
7424,0,1.0,9th,Male,White
31493,0,1.0,10th,Male,White
22650,0,1.0,Bachelors,Female,White
1510,0,1.0,Some-college,Male,Black
19751,0,0.0,HS-grad,Male,White
16841,0,1.0,Some-college,Male,White
24449,0,1.0,Bachelors,Female,White
11477,0,1.0,10th,Female,White
17972,0,1.0,HS-grad,Male,White
948,0,1.0,Some-college,Male,White
13117,0,1.0,HS-grad,Female,White
23138,0,1.0,HS-grad,Female,White
32155,0,1.0,Some-college,Male,White
29201,0,1.0,HS-grad,Male,White
23250,0,1.0,HS-grad,Female,White
26485,0,1.0,HS-grad,Male,Black
31427,0,1.0,Bachelors,Female,White
20320,0,1.0,HS-grad,Male,Black
6741,0,1.0,HS-grad,Male,White
22192,0,1.0,11th,Male,White
10734,0,1.0,Some-college,Male,White
8334,0,1.0,HS-grad,Female,Black
2057,0,1.0,HS-grad,Male,White
30920,0,1.0,Assoc-voc,Female,White
3288,0,1.0,Assoc-acdm,Male,White
5127,0,1.0,Assoc-voc,Female,Amer-Indian-Eskimo
20947,0,1.0,Assoc-voc,Male,White
5605,0,1.0,Assoc-voc,Female,Black
12460,1,0.0,Some-college,Male,White
8235,0,1.0,10th,Female,White
16640,0,1.0,Assoc-acdm,Female,White
29988,0,1.0,Bachelors,Male,White
7491,0,1.0,HS-grad,Female,White
19196,0,1.0,Some-college,Male,White
9636,0,0.0,Bachelors,Male,White
30372,1,1.0,HS-grad,Male,White
13882,0,1.0,HS-grad,Female,White
9077,0,1.0,Some-college,Female,White
1325,0,1.0,10th,Male,White
10541,0,1.0,Some-college,Male,White
6077,0,1.0,Masters,Female,White
12991,0,1.0,10th,Male,White
8072,0,1.0,Assoc-acdm,Female,White
18734,0,1.0,HS-grad,Male,White
5170,0,1.0,9th,Male,White
9503,1,0.0,Bachelors,Male,White
25481,1,0.0,Some-college,Male,White
10365,1,0.0,Bachelors,Male,Black
24678,0,0.0,Some-college,Male,White
15207,0,1.0,HS-grad,Male,Black
7331,0,1.0,HS-grad,Male,White
15779,0,1.0,HS-grad,Male,White
30867,0,1.0,10th,Female,Black
12105,0,1.0,HS-grad,Female,White
1279,0,1.0,HS-grad,Male,White
13916,0,1.0,10th,Male,White
23394,0,1.0,10th,Female,White
15398,0,1.0,Some-college,Male,White
13744,0,1.0,11th,Female,White
25267,0,1.0,Some-college,Male,White
18775,0,1.0,9th,Male,White
18739,1,1.0,Some-college,Male,White
32105,0,1.0,Masters,Female,White
7471,0,1.0,10th,Female,White
19703,0,1.0,11th,Male,White
10210,0,1.0,Some-college,Male,White
8803,0,1.0,Bachelors,Female,White
9649,1,0.0,HS-grad,Male,White
6138,0,1.0,HS-grad,Female,White
25420,0,1.0,Some-college,Female,White
13281,0,1.0,Some-college,Female,White
20505,0,1.0,Assoc-voc,Male,White
32209,0,1.0,Assoc-voc,Male,White
16777,0,1.0,HS-grad,Female,Black
11824,1,0.0,Some-college,Male,White
715,0,1.0,HS-grad,Female,Black
6042,1,1.0,HS-grad,Male,White
18676,0,1.0,Some-college,Male,White
20271,0,1.0,Bachelors,Male,White
31119,0,1.0,Some-college,Male,Black
25414,1,0.0,Bachelors,Male,White
14652,1,1.0,Bachelors,Female,White
4916,0,1.0,Assoc-voc,Male,White
677,0,1.0,Some-college,Male,White
5684,0,1.0,HS-grad,Male,White
27539,0,1.0,10th,Female,White
16625,0,1.0,HS-grad,Male,Black
5685,1,0.0,Masters,Male,White
19689,0,1.0,HS-grad,Male,White
26476,1,1.0,Bachelors,Male,Asian-Pac-Islander
24657,0,1.0,11th,Male,Black
28275,0,1.0,Some-college,Female,Black
21276,0,1.0,7th-8th,Male,White
11254,1,1.0,Assoc-voc,Male,White
5408,1,1.0,Some-college,Male,Black
31446,0,1.0,Some-college,Female,White
10042,1,0.0,Doctorate,Male,White
915,1,0.0,Bachelors,Male,White
12555,1,0.0,Bachelors,Male,White
26158,0,1.0,Some-college,Male,White
16833,1,1.0,HS-grad,Male,White
6072,0,1.0,Some-college,Female,White
14399,0,0.0,Bachelors,Female,White
5462,1,0.0,Bachelors,Male,White
1312,0,1.0,Some-college,Female,White
15473,0,1.0,11th,Male,White
8685,0,1.0,Some-college,Female,White
24753,0,1.0,Some-college,Female,Black
216,0,1.0,Assoc-acdm,Female,White
1565,0,1.0,Some-college,Female,Black
455,1,1.0,Assoc-voc,Male,Asian-Pac-Islander
5114,0,1.0,HS-grad,Male,White
9667,0,1.0,Masters,Female,White
15880,1,0.0,Bachelors,Male,White
14065,0,1.0,Some-college,Female,White
26978,0,1.0,HS-grad,Female,White
30129,1,0.0,Assoc-acdm,Female,White
18210,1,1.0,Some-college,Male,White
20281,0,1.0,HS-grad,Male,Black
25125,0,1.0,HS-grad,Female,Amer-Indian-Eskimo
13745,0,1.0,11th,Male,White
9404,0,0.0,Some-college,Male,Asian-Pac-Islander
29794,0,1.0,Some-college,Female,White
13330,0,1.0,1st-4th,Female,White
5850,0,1.0,10th,Male,White
1924,0,1.0,Bachelors,Female,White
27789,1,0.0,Bachelors,Male,White
16667,1,0.0,Prof-school,Male,White
25658,0,1.0,Bachelors,Female,White
1005,0,1.0,Bachelors,Male,White
27398,0,1.0,HS-grad,Male,White
7789,1,0.0,Prof-school,Male,White
28838,0,1.0,HS-grad,Male,White
5983,0,1.0,Some-college,Male,White
22771,0,1.0,HS-grad,Female,White
6160,0,1.0,Bachelors,Female,White
12482,0,1.0,Assoc-voc,Female,White
17596,0,0.0,HS-grad,Male,White
14675,0,1.0,Some-college,Female,White
956,1,0.0,Some-college,Male,White
12182,0,1.0,9th,Male,White
