entity_id,gender,race,education,label_value,score
5387,24641,Male,White,Masters,1,0.0
5388,5122,Male,White,HS-grad,0,1.0
5389,7616,Male,Black,11th,0,1.0
5390,1319,Male,White,Bachelors,1,1.0
5391,27331,Male,White,Bachelors,1,1.0
5392,27943,Female,Black,Some-college,0,1.0
5393,1733,Male,White,Bachelors,0,1.0
5394,26235,Female,White,Some-college,0,1.0
5395,9341,Male,White,Some-college,0,1.0
5396,18224,Male,White,HS-grad,0,0.0
5397,14205,Male,White,HS-grad,0,1.0
5398,4688,Female,White,Some-college,0,1.0
5399,5704,Female,White,HS-grad,0,1.0
5400,24058,Male,White,10th,0,1.0
5401,32434,Female,White,HS-grad,0,1.0
5402,10325,Male,White,Prof-school,1,0.0
5403,18991,Female,White,HS-grad,0,1.0
5404,26918,Female,Black,11th,0,1.0
5405,14945,Male,Amer-Indian-Eskimo,11th,0,1.0
5406,15741,Male,White,Assoc-acdm,1,0.0
5407,8982,Male,White,HS-grad,1,1.0
5408,21078,Male,White,HS-grad,0,1.0
5409,14138,Female,Black,HS-grad,1,1.0
5410,5762,Male,White,Some-college,0,0.0
5411,11005,Male,White,Bachelors,0,1.0
5412,25452,Male,White,HS-grad,0,1.0
5413,3921,Male,White,11th,0,1.0
5414,2464,Male,White,HS-grad,0,1.0
5415,24548,Female,White,Assoc-acdm,0,1.0
5416,11917,Female,White,Assoc-voc,0,1.0
5417,11559,Female,White,HS-grad,0,1.0
5418,17368,Male,White,Bachelors,1,0.0
5419,22833,Male,White,HS-grad,0,1.0
5420,22211,Male,White,HS-grad,0,1.0
5421,20276,Female,White,Masters,1,0.0
5422,29207,Male,Asian-Pac-Islander,Bachelors,0,1.0
5423,7479,Male,White,Some-college,0,1.0
5424,30241,Female,Black,11th,0,1.0
5425,24039,Male,White,10th,0,1.0
5426,8135,Male,White,Some-college,0,1.0
5427,4926,Female,White,Some-college,0,1.0
5428,5064,Female,White,Some-college,0,1.0
5429,30374,Male,White,Masters,0,1.0
5430,20027,Female,White,Bachelors,0,1.0
5431,29050,Male,White,Some-college,0,1.0
5432,21435,Male,White,HS-grad,1,1.0
5433,11593,Male,White,Masters,1,1.0
5434,30878,Female,White,Bachelors,0,1.0
5435,30273,Male,White,HS-grad,1,0.0
5436,25846,Female,White,Bachelors,0,1.0
5437,18131,Female,White,Assoc-voc,0,1.0
5438,13048,Female,White,Bachelors,0,1.0
5439,5999,Male,White,HS-grad,0,1.0
5440,26004,Male,White,Some-college,1,0.0
5441,9474,Male,White,Some-college,0,0.0
5442,14189,Female,White,HS-grad,0,1.0
5443,11663,Female,White,11th,0,1.0
5444,12443,Male,White,HS-grad,0,1.0
5445,5165,Male,White,Assoc-voc,0,1.0
5446,7855,Male,White,Some-college,0,1.0
5447,4612,Male,White,Prof-school,1,0.0
5448,25124,Female,Black,Some-college,0,1.0
5449,23357,Male,Asian-Pac-Islander,Some-college,1,1.0
5450,23879,Male,White,Some-college,1,0.0
5451,15324,Male,White,Some-college,0,1.0
5452,14155,Male,White,10th,0,1.0
5453,20900,Male,White,HS-grad,1,0.0
5454,23982,Female,White,Bachelors,1,1.0
5455,8040,Female,White,Doctorate,1,0.0
5456,31945,Male,Black,9th,0,1.0
5457,19768,Male,White,Bachelors,1,0.0
5458,2599,Male,White,Assoc-acdm,1,1.0
5459,21448,Male,White,HS-grad,1,0.0
5460,23912,Male,White,HS-grad,0,1.0
5461,30250,Female,White,HS-grad,0,1.0
5462,13292,Female,White,Masters,1,0.0
5463,8916,Female,White,Some-college,0,1.0
5464,7051,Male,White,Masters,1,1.0
5465,2813,Male,White,Some-college,0,1.0
5466,28410,Male,Black,HS-grad,0,1.0
5467,14252,Female,Black,Bachelors,0,1.0
5468,32440,Male,White,Some-college,1,1.0
5469,2747,Male,White,11th,0,1.0
5470,31476,Male,White,12th,0,1.0
5471,15155,Female,White,Some-college,0,1.0
5472,12255,Male,White,Bachelors,1,0.0
5473,12937,Male,Black,Bachelors,1,0.0
5474,13592,Male,White,Some-college,0,1.0
5475,19533,Female,White,Some-college,0,1.0
5476,21977,Male,White,10th,0,1.0
5477,17859,Male,White,12th,0,1.0
5478,26736,Male,White,Masters,0,1.0
5479,26079,Male,White,Some-college,0,1.0
5480,11490,Female,Black,Some-college,0,1.0
5481,27513,Female,Black,11th,0,1.0
5482,22265,Male,White,Doctorate,0,0.0
5483,16863,Male,White,Bachelors,0,0.0
5484,18358,Male,White,Some-college,0,1.0
5485,18240,Female,White,Masters,1,1.0
5486,293,Male,White,Some-college,0,1.0
5487,26389,Female,White,Some-college,0,1.0
5488,11328,Male,White,Some-college,0,1.0
5489,31158,Female,Black,Some-college,0,1.0
5490,14846,Male,White,Bachelors,0,0.0
5491,21041,Female,White,Assoc-voc,0,1.0
5492,31601,Male,White,10th,0,1.0
5493,23489,Male,White,10th,1,1.0
5494,22648,Female,White,HS-grad,0,1.0
5495,20195,Male,White,Some-college,0,0.0
5496,32266,Male,White,Masters,1,0.0
5497,16464,Female,White,7th-8th,0,1.0
5498,12428,Female,White,HS-grad,0,1.0
5499,31686,Female,White,Some-college,0,1.0
5500,8973,Male,White,Bachelors,1,0.0
5501,16227,Male,White,HS-grad,1,1.0
5502,19633,Female,White,Some-college,0,1.0
5503,22724,Male,White,Bachelors,0,1.0
5504,28039,Female,White,Assoc-acdm,0,1.0
5505,17818,Female,Black,Assoc-acdm,0,1.0
5506,5407,Female,White,Assoc-voc,1,1.0
5507,3550,Male,White,Some-college,0,0.0
5508,30373,Male,White,HS-grad,1,0.0
5509,23956,Male,White,HS-grad,0,0.0
5510,2478,Male,White,Bachelors,0,1.0
5511,10173,Male,White,HS-grad,1,1.0
5512,573,Male,White,Assoc-voc,1,0.0
5513,29139,Male,White,HS-grad,1,1.0
5514,31269,Female,White,HS-grad,0,1.0
5515,18623,Female,White,Assoc-voc,1,0.0
5516,16188,Male,White,Bachelors,1,0.0
5517,18317,Male,White,Bachelors,0,1.0
5518,6278,Male,White,HS-grad,0,1.0
5519,23893,Female,Black,HS-grad,0,1.0
5520,11300,Male,Black,12th,0,1.0
5521,16925,Male,White,Some-college,0,0.0
5522,3992,Male,White,HS-grad,1,1.0
5523,17699,Female,White,HS-grad,0,1.0
5524,16267,Female,White,Bachelors,0,1.0
5525,18624,Male,White,Some-college,1,0.0
5526,23141,Male,White,HS-grad,0,1.0
5527,19429,Male,White,Some-college,0,1.0
5528,11653,Male,White,Assoc-acdm,0,1.0
5529,15036,Female,Black,Some-college,0,1.0
5530,18101,Male,White,HS-grad,1,1.0
5531,20318,Male,White,Bachelors,0,0.0
5532,20309,Male,Black,Bachelors,1,0.0
5533,20250,Male,White,10th,0,1.0
5534,18843,Female,White,Assoc-acdm,0,1.0
5535,11344,Female,White,11th,0,1.0
5536,2889,Male,White,HS-grad,0,0.0
5537,21518,Male,White,Some-college,0,1.0
5538,19019,Female,White,HS-grad,0,1.0
5539,16644,Female,White,HS-grad,0,1.0
5540,890,Female,Black,Some-college,0,1.0
5541,6996,Male,White,Some-college,0,0.0
5542,8491,Male,White,HS-grad,0,1.0
5543,25835,Male,White,10th,0,1.0
5544,6109,Male,White,Assoc-acdm,0,1.0
5545,12561,Female,White,HS-grad,0,1.0
5546,23776,Female,Black,Some-college,0,1.0
5547,17096,Female,Amer-Indian-Eskimo,Some-college,0,1.0
5548,572,Male,White,11th,0,1.0
5549,2135,Female,Asian-Pac-Islander,HS-grad,0,1.0
5550,26144,Male,White,Some-college,0,1.0
5551,19726,Male,White,HS-grad,1,1.0
5552,25769,Male,White,HS-grad,0,1.0
5553,31680,Male,White,HS-grad,1,1.0
5554,184,Male,White,Some-college,1,0.0
5555,27565,Male,White,Bachelors,0,1.0
5556,14665,Male,White,Bachelors,1,1.0
5557,6022,Male,Black,HS-grad,0,1.0
5558,28474,Female,Black,HS-grad,0,1.0
5559,20808,Male,White,Some-college,0,1.0
5560,5779,Male,Black,Some-college,0,1.0
5561,3412,Male,White,HS-grad,0,1.0
5562,24620,Male,White,HS-grad,0,1.0
5563,9495,Male,White,Some-college,0,0.0
5564,19565,Male,White,HS-grad,0,1.0
5565,25918,Female,White,Bachelors,0,0.0
5566,2947,Male,White,HS-grad,0,1.0
5567,23287,Female,White,Some-college,0,1.0
5568,5430,Male,White,Assoc-voc,0,1.0
5569,30479,Male,White,HS-grad,0,1.0
5570,9347,Female,White,Some-college,1,0.0
5571,31301,Male,White,HS-grad,1,1.0
5572,684,Female,White,11th,0,1.0
5573,1609,Male,Asian-Pac-Islander,Some-college,0,1.0
5574,17228,Male,White,Masters,0,1.0
5575,5623,Male,Other,5th-6th,0,1.0
5576,6889,Female,White,HS-grad,0,1.0
5577,24757,Female,White,Some-college,0,1.0
5578,18174,Male,White,10th,0,1.0
5579,8903,Male,White,Bachelors,1,0.0
5580,7935,Female,White,Some-college,0,1.0
5581,22734,Male,White,Bachelors,0,1.0
5582,13822,Male,White,Assoc-voc,0,1.0
5583,2467,Female,White,HS-grad,0,1.0
5584,23729,Female,White,Assoc-voc,0,0.0
5585,10751,Female,Black,HS-grad,0,1.0
5586,9427,Male,White,HS-grad,0,1.0
5587,28765,Male,White,10th,0,1.0
5588,27944,Female,White,HS-grad,0,1.0
5589,17126,Male,White,Masters,1,0.0
5590,1737,Female,White,HS-grad,0,1.0
5591,21005,Male,White,HS-grad,1,0.0
5592,30512,Male,White,Some-college,0,1.0
5593,31228,Male,White,HS-grad,0,0.0
5594,13343,Male,White,Bachelors,1,0.0
5595,504,Female,White,Bachelors,0,1.0
5596,31178,Male,White,HS-grad,1,0.0
5597,20441,Male,White,Prof-school,1,0.0
5598,4638,Female,Black,10th,0,1.0
5599,31588,Male,White,Bachelors,1,1.0
5600,19572,Female,Amer-Indian-Eskimo,HS-grad,0,1.0
5601,19275,Male,White,11th,0,1.0
5602,12800,Male,White,Bachelors,1,0.0
5603,1470,Male,White,Prof-school,1,1.0
5604,4760,Female,Black,Bachelors,0,1.0
5605,24089,Male,White,Assoc-acdm,1,0.0
5606,17079,Male,White,HS-grad,1,1.0
5607,21054,Male,White,Bachelors,0,0.0
5608,7597,Female,Black,Some-college,0,1.0
5609,27174,Male,White,HS-grad,0,1.0
5610,28619,Female,White,Some-college,0,1.0
5611,30866,Male,White,Some-college,0,1.0
5612,19601,Female,White,Some-college,0,1.0
5613,18674,Female,White,Masters,0,0.0
5614,25201,Male,White,Some-college,0,0.0
5615,7517,Male,White,Doctorate,1,0.0
5616,15466,Male,Asian-Pac-Islander,Some-college,1,0.0
5617,18852,Male,White,Bachelors,1,1.0
5618,17762,Female,White,HS-grad,0,1.0
5619,10622,Female,White,Some-college,0,1.0
5620,25135,Female,White,Doctorate,1,0.0
5621,18750,Male,White,Some-college,0,1.0
5622,28584,Male,White,HS-grad,0,0.0
5623,2408,Male,White,HS-grad,0,1.0
5624,14909,Male,White,5th-6th,0,1.0
5625,14557,Male,Asian-Pac-Islander,Some-college,0,1.0
5626,9346,Male,Other,Some-college,0,1.0
5627,26242,Male,White,Bachelors,1,1.0
5628,10113,Male,Black,Some-college,0,1.0
5629,31706,Male,White,Some-college,0,1.0
5630,26741,Female,White,Masters,0,1.0
5631,11511,Male,White,HS-grad,0,0.0
5632,27750,Male,White,Assoc-voc,1,0.0
5633,21384,Male,White,Some-college,0,1.0
5634,3103,Female,White,Some-college,0,1.0
5635,12733,Female,White,HS-grad,0,1.0
5636,26709,Female,White,Some-college,0,1.0
5637,15736,Male,Black,Masters,0,1.0
5638,12108,Male,White,Masters,0,0.0
5639,21344,Female,Black,Masters,1,0.0
5640,30902,Male,White,9th,0,1.0
5641,12279,Female,White,Bachelors,1,0.0
5642,11923,Female,White,Some-college,0,1.0
5643,30126,Female,White,HS-grad,0,1.0
5644,27388,Male,White,Some-college,0,1.0
5645,31879,Male,White,HS-grad,0,1.0
5646,5506,Female,White,Some-college,0,1.0
5647,31358,Male,Amer-Indian-Eskimo,HS-grad,0,1.0
5648,21459,Male,White,HS-grad,0,1.0
5649,30798,Female,White,Some-college,0,1.0
5650,26491,Male,White,HS-grad,0,1.0
5651,23069,Female,White,Bachelors,0,1.0
5652,2567,Male,White,Masters,0,1.0
5653,15394,Male,White,Bachelors,1,0.0
5654,4338,Male,White,Prof-school,1,0.0
5655,2566,Male,White,HS-grad,0,0.0
5656,1315,Female,White,HS-grad,0,1.0
5657,28581,Female,Asian-Pac-Islander,HS-grad,0,1.0
5658,16122,Male,White,HS-grad,0,1.0
5659,8301,Male,White,Bachelors,1,0.0
5660,28073,Female,Black,HS-grad,0,1.0
5661,24930,Male,White,Some-college,0,1.0
5662,17395,Male,White,HS-grad,0,1.0
5663,19036,Male,White,Masters,1,0.0
5664,25277,Male,White,Some-college,0,0.0
5665,24081,Female,White,HS-grad,0,1.0
5666,4046,Male,Black,HS-grad,0,1.0
5667,6135,Male,Black,Bachelors,1,0.0
5668,1090,Male,White,Assoc-acdm,1,0.0
5669,24222,Female,White,HS-grad,0,1.0
5670,28130,Female,White,Bachelors,0,1.0
5671,2042,Male,White,Some-college,0,1.0
5672,11919,Male,White,Doctorate,1,0.0
5673,7937,Female,White,Some-college,0,1.0
5674,15336,Female,White,10th,0,1.0
5675,1209,Male,White,HS-grad,0,0.0
5676,32537,Male,Black,HS-grad,0,1.0
5677,16627,Male,White,Prof-school,1,0.0
5678,30041,Male,White,Some-college,0,1.0
5679,2715,Female,White,Assoc-voc,0,1.0
5680,30280,Male,White,HS-grad,0,1.0
5681,30522,Male,White,HS-grad,1,1.0
5682,24970,Male,White,1st-4th,0,1.0
5683,24403,Female,White,Some-college,0,1.0
5684,21772,Female,White,Some-college,0,0.0
5685,23840,Male,Asian-Pac-Islander,HS-grad,1,1.0
5686,10401,Female,Black,7th-8th,0,1.0
5687,28708,Female,White,HS-grad,0,1.0
5688,18482,Female,White,Assoc-voc,1,0.0
5689,16539,Male,White,Bachelors,1,0.0
5690,9496,Female,White,11th,0,1.0
5691,30162,Male,White,12th,0,1.0
5692,8415,Female,Black,Bachelors,0,1.0
5693,17438,Male,White,Bachelors,1,0.0
5694,9999,Female,White,Some-college,0,1.0
5695,29616,Male,White,Masters,0,1.0
5696,21471,Male,White,HS-grad,0,1.0
5697,2276,Female,White,Assoc-acdm,0,1.0
5698,7103,Male,White,Some-college,1,1.0
5699,20293,Male,White,11th,0,1.0
5700,26568,Female,Asian-Pac-Islander,Some-college,0,1.0
5701,30972,Female,White,Some-college,0,1.0
5702,9723,Male,White,Assoc-acdm,1,0.0
5703,15424,Male,Black,9th,0,1.0
5704,21431,Female,Black,HS-grad,0,1.0
5705,26507,Female,White,HS-grad,0,1.0
5706,3051,Female,White,Bachelors,0,1.0
5707,21826,Male,White,Some-college,1,1.0
5708,655,Female,Asian-Pac-Islander,Some-college,0,1.0
5709,30674,Male,White,HS-grad,0,1.0
5710,29918,Male,Black,Masters,1,0.0
5711,2238,Female,White,Some-college,0,1.0
5712,2297,Female,White,Bachelors,0,1.0
5713,6429,Male,White,Masters,1,0.0
5714,20510,Male,White,Assoc-voc,1,0.0
5715,22767,Male,White,Some-college,1,1.0
5716,1054,Male,White,Some-college,0,1.0
5717,720,Male,White,HS-grad,0,1.0
5718,28844,Male,White,HS-grad,0,1.0
5719,16797,Male,White,Bachelors,1,0.0
5720,25552,Female,White,HS-grad,0,1.0
5721,2755,Female,White,Some-college,0,1.0
5722,7881,Female,White,Some-college,0,1.0
5723,4312,Male,White,Prof-school,1,0.0
5724,32168,Female,White,HS-grad,0,1.0
5725,11305,Male,White,Bachelors,0,1.0
5726,18185,Male,White,Some-college,0,1.0
5727,20165,Male,White,Bachelors,1,0.0
5728,14528,Female,White,11th,0,1.0
5729,247,Female,White,HS-grad,0,1.0
5730,27971,Male,White,HS-grad,0,1.0
5731,12064,Male,White,HS-grad,0,0.0
5732,30378,Female,Black,Bachelors,0,1.0
5733,6082,Female,White,Bachelors,1,0.0
5734,7410,Male,White,Some-college,0,1.0
5735,25489,Female,Black,HS-grad,0,1.0
5736,20670,Male,White,HS-grad,0,0.0
5737,1805,Male,White,Masters,0,1.0
5738,11234,Female,White,11th,0,1.0
5739,23206,Male,White,HS-grad,0,1.0
5740,5870,Male,Black,7th-8th,0,1.0
5741,22011,Male,White,Doctorate,0,0.0
5742,7136,Male,White,Assoc-acdm,0,1.0
5743,7760,Female,White,HS-grad,0,1.0
5744,31528,Male,White,Some-college,0,1.0
5745,19362,Male,White,Some-college,0,1.0
5746,32051,Female,White,Bachelors,0,1.0
5747,12447,Male,Black,HS-grad,0,1.0
5748,18190,Male,White,Some-college,0,0.0
5749,7108,Female,White,HS-grad,0,1.0
5750,28855,Female,White,Some-college,0,1.0
5751,9422,Female,White,Bachelors,1,0.0
5752,23669,Male,White,Some-college,0,1.0
5753,23035,Male,White,Some-college,1,1.0
5754,29102,Male,White,Some-college,0,1.0
5755,30735,Female,Asian-Pac-Islander,Bachelors,1,0.0
5756,28641,Male,White,Bachelors,0,1.0
5757,30364,Female,White,Some-college,0,1.0
5758,30647,Male,White,Bachelors,0,1.0
5759,6110,Male,White,HS-grad,0,1.0
5760,18683,Female,White,7th-8th,0,1.0
5761,2398,Female,White,HS-grad,0,1.0
5762,3233,Female,White,HS-grad,0,1.0
5763,25183,Male,White,HS-grad,0,1.0
5764,18255,Female,White,Bachelors,0,0.0
5765,10067,Male,White,HS-grad,0,0.0
5766,7012,Male,White,Bachelors,1,1.0
5767,29907,Male,White,Bachelors,0,0.0
5768,24256,Male,White,HS-grad,1,1.0
5769,1,Male,White,Bachelors,0,1.0
5770,29692,Female,White,9th,0,1.0
5771,24223,Male,White,Assoc-voc,1,0.0
5772,7662,Male,White,Bachelors,0,1.0
5773,28802,Female,White,HS-grad,0,1.0
5774,14448,Female,Black,HS-grad,0,1.0
5775,7682,Male,Black,Some-college,0,1.0
5776,6227,Male,White,Bachelors,1,0.0
5777,28017,Female,White,Some-college,0,1.0
5778,21789,Female,Black,Masters,0,1.0
5779,189,Male,White,Doctorate,1,0.0
5780,5525,Female,Asian-Pac-Islander,Bachelors,0,1.0
5781,32191,Male,Black,Some-college,0,1.0
5782,26210,Male,White,HS-grad,0,1.0
5783,6603,Male,White,Some-college,1,0.0
5784,25450,Male,White,10th,0,1.0
5785,29835,Female,White,Assoc-voc,0,1.0
5786,8003,Female,Black,HS-grad,0,1.0
5787,16502,Male,White,Doctorate,1,0.0
5788,326,Female,Black,Assoc-voc,0,1.0
5789,27139,Male,White,HS-grad,0,1.0
5790,9448,Female,White,HS-grad,0,1.0
5791,3509,Female,White,Some-college,0,1.0
5792,10292,Female,White,HS-grad,0,1.0
5793,6999,Male,White,HS-grad,0,1.0
5794,15677,Female,White,HS-grad,0,0.0
5795,5246,Female,White,Some-college,0,1.0
5796,21143,Female,White,Assoc-acdm,0,1.0
5797,1601,Female,White,HS-grad,0,1.0
5798,3551,Male,Black,Some-college,0,1.0
5799,19046,Male,Asian-Pac-Islander,Bachelors,0,1.0
5800,3364,Female,White,Some-college,0,1.0
5801,26952,Male,White,7th-8th,0,1.0
5802,317,Female,White,5th-6th,0,1.0
5803,6993,Female,White,Some-college,0,1.0
5804,28394,Female,White,Some-college,0,1.0
5805,5203,Male,White,10th,0,1.0
5806,20339,Male,White,HS-grad,0,0.0
5807,23414,Female,White,11th,0,1.0
5808,21050,Male,White,Bachelors,1,0.0
5809,14129,Male,White,HS-grad,0,1.0
5810,27392,Female,White,Bachelors,0,1.0
5811,6976,Female,White,Assoc-acdm,0,1.0
5812,8656,Male,Black,Bachelors,1,1.0
5813,3314,Male,Black,11th,0,1.0
5814,28702,Male,White,HS-grad,1,1.0
5815,11533,Male,White,Assoc-voc,0,1.0
5816,26228,Female,White,Some-college,0,1.0
5817,15814,Male,White,HS-grad,0,1.0
5818,7889,Female,White,Assoc-acdm,0,1.0
5819,24242,Male,White,HS-grad,0,1.0
5820,15600,Female,White,Bachelors,0,1.0
5821,131,Female,White,HS-grad,0,1.0
5822,30896,Female,Black,HS-grad,0,1.0
5823,5749,Male,White,HS-grad,0,1.0
5824,2424,Male,White,9th,0,1.0
5825,14692,Female,Black,HS-grad,0,1.0
5826,24689,Female,White,HS-grad,1,1.0
5827,16120,Male,Black,Bachelors,0,1.0
5828,16086,Female,White,12th,0,1.0
5829,15968,Male,White,Some-college,1,0.0
5830,27202,Male,White,Some-college,0,1.0
5831,7357,Male,White,10th,0,1.0
5832,901,Male,White,9th,0,1.0
5833,22381,Female,White,HS-grad,0,1.0
5834,4148,Male,White,Assoc-voc,0,1.0
5835,11428,Male,White,Some-college,1,0.0
5836,20178,Male,White,HS-grad,0,1.0
5837,21603,Male,White,11th,0,1.0
5838,6699,Male,White,HS-grad,0,1.0
5839,5034,Male,White,HS-grad,0,1.0
5840,26007,Male,Asian-Pac-Islander,Masters,0,0.0
5841,12817,Male,White,Assoc-acdm,1,0.0
5842,23675,Male,Black,HS-grad,0,1.0
5843,20469,Female,White,Assoc-voc,0,1.0
5844,7899,Male,White,Some-college,0,1.0
5845,23731,Male,White,7th-8th,0,1.0
5846,29919,Male,White,Some-college,1,1.0
5847,5735,Male,White,Some-college,0,1.0
5848,1046,Female,White,Assoc-acdm,0,1.0
5849,32555,Male,White,Some-college,0,1.0
5850,18653,Male,White,Some-college,1,1.0
5851,7288,Male,White,HS-grad,0,1.0
5852,31646,Male,White,HS-grad,1,1.0
5853,17150,Female,White,Bachelors,0,1.0
5854,1347,Female,White,11th,0,1.0
5855,15448,Male,White,Prof-school,0,0.0
5856,734,Female,Black,Some-college,0,1.0
5857,31586,Female,White,HS-grad,0,1.0
5858,16317,Male,Black,9th,0,1.0
5859,21727,Male,White,HS-grad,0,1.0
5860,3190,Male,White,10th,1,1.0
5861,20963,Female,White,HS-grad,0,1.0
5862,27538,Male,White,HS-grad,0,1.0
5863,21548,Male,White,HS-grad,1,0.0
5864,7832,Male,White,Some-college,1,0.0
5865,7870,Male,White,Bachelors,1,0.0
5866,7424,Male,White,9th,0,1.0
5867,31493,Male,White,10th,0,1.0
5868,22650,Female,White,Bachelors,0,1.0
5869,1510,Male,Black,Some-college,0,1.0
5870,19751,Male,White,HS-grad,0,0.0
5871,16841,Male,White,Some-college,0,1.0
5872,24449,Female,White,Bachelors,0,1.0
5873,11477,Female,White,10th,0,1.0
5874,17972,Male,White,HS-grad,0,1.0
5875,948,Male,White,Some-college,0,1.0
5876,13117,Female,White,HS-grad,0,1.0
5877,23138,Female,White,HS-grad,0,1.0
5878,32155,Male,White,Some-college,0,1.0
5879,29201,Male,White,HS-grad,0,1.0
5880,23250,Female,White,HS-grad,0,1.0
5881,26485,Male,Black,HS-grad,0,1.0
5882,31427,Female,White,Bachelors,0,1.0
5883,20320,Male,Black,HS-grad,0,1.0
5884,6741,Male,White,HS-grad,0,1.0
5885,22192,Male,White,11th,0,1.0
5886,10734,Male,White,Some-college,0,1.0
5887,8334,Female,Black,HS-grad,0,1.0
5888,2057,Male,White,HS-grad,0,1.0
5889,30920,Female,White,Assoc-voc,0,1.0
5890,3288,Male,White,Assoc-acdm,0,1.0
5891,5127,Female,Amer-Indian-Eskimo,Assoc-voc,0,1.0
5892,20947,Male,White,Assoc-voc,0,1.0
5893,5605,Female,Black,Assoc-voc,0,1.0
5894,12460,Male,White,Some-college,1,0.0
5895,8235,Female,White,10th,0,1.0
5896,16640,Female,White,Assoc-acdm,0,1.0
5897,29988,Male,White,Bachelors,0,1.0
5898,7491,Female,White,HS-grad,0,1.0
5899,19196,Male,White,Some-college,0,1.0
5900,9636,Male,White,Bachelors,0,0.0
5901,30372,Male,White,HS-grad,1,1.0
5902,13882,Female,White,HS-grad,0,1.0
5903,9077,Female,White,Some-college,0,1.0
5904,1325,Male,White,10th,0,1.0
5905,10541,Male,White,Some-college,0,1.0
5906,6077,Female,White,Masters,0,1.0
5907,12991,Male,White,10th,0,1.0
5908,8072,Female,White,Assoc-acdm,0,1.0
5909,18734,Male,White,HS-grad,0,1.0
5910,5170,Male,White,9th,0,1.0
5911,9503,Male,White,Bachelors,1,0.0
5912,25481,Male,White,Some-college,1,0.0
5913,10365,Male,Black,Bachelors,1,0.0
5914,24678,Male,White,Some-college,0,0.0
5915,15207,Male,Black,HS-grad,0,1.0
5916,7331,Male,White,HS-grad,0,1.0
5917,15779,Male,White,HS-grad,0,1.0
5918,30867,Female,Black,10th,0,1.0
5919,12105,Female,White,HS-grad,0,1.0
5920,1279,Male,White,HS-grad,0,1.0
5921,13916,Male,White,10th,0,1.0
5922,23394,Female,White,10th,0,1.0
5923,15398,Male,White,Some-college,0,1.0
5924,13744,Female,White,11th,0,1.0
5925,25267,Male,White,Some-college,0,1.0
5926,18775,Male,White,9th,0,1.0
5927,18739,Male,White,Some-college,1,1.0
5928,32105,Female,White,Masters,0,1.0
5929,7471,Female,White,10th,0,1.0
5930,19703,Male,White,11th,0,1.0
5931,10210,Male,White,Some-college,0,1.0
5932,8803,Female,White,Bachelors,0,1.0
5933,9649,Male,White,HS-grad,1,0.0
5934,6138,Female,White,HS-grad,0,1.0
5935,25420,Female,White,Some-college,0,1.0
5936,13281,Female,White,Some-college,0,1.0
5937,20505,Male,White,Assoc-voc,0,1.0
5938,32209,Male,White,Assoc-voc,0,1.0
5939,16777,Female,Black,HS-grad,0,1.0
5940,11824,Male,White,Some-college,1,0.0
5941,715,Female,Black,HS-grad,0,1.0
5942,6042,Male,White,HS-grad,1,1.0
5943,18676,Male,White,Some-college,0,1.0
5944,20271,Male,White,Bachelors,0,1.0
5945,31119,Male,Black,Some-college,0,1.0
5946,25414,Male,White,Bachelors,1,0.0
5947,14652,Female,White,Bachelors,1,1.0
5948,4916,Male,White,Assoc-voc,0,1.0
5949,677,Male,White,Some-college,0,1.0
5950,5684,Male,White,HS-grad,0,1.0
5951,27539,Female,White,10th,0,1.0
5952,16625,Male,Black,HS-grad,0,1.0
5953,5685,Male,White,Masters,1,0.0
5954,19689,Male,White,HS-grad,0,1.0
5955,26476,Male,Asian-Pac-Islander,Bachelors,1,1.0
5956,24657,Male,Black,11th,0,1.0
5957,28275,Female,Black,Some-college,0,1.0
5958,21276,Male,White,7th-8th,0,1.0
5959,11254,Male,White,Assoc-voc,1,1.0
5960,5408,Male,Black,Some-college,1,1.0
5961,31446,Female,White,Some-college,0,1.0
5962,10042,Male,White,Doctorate,1,0.0
5963,915,Male,White,Bachelors,1,0.0
5964,12555,Male,White,Bachelors,1,0.0
5965,26158,Male,White,Some-college,0,1.0
5966,16833,Male,White,HS-grad,1,1.0
5967,6072,Female,White,Some-college,0,1.0
5968,14399,Female,White,Bachelors,0,0.0
5969,5462,Male,White,Bachelors,1,0.0
5970,1312,Female,White,Some-college,0,1.0
5971,15473,Male,White,11th,0,1.0
5972,8685,Female,White,Some-college,0,1.0
5973,24753,Female,Black,Some-college,0,1.0
5974,216,Female,White,Assoc-acdm,0,1.0
5975,1565,Female,Black,Some-college,0,1.0
5976,455,Male,Asian-Pac-Islander,Assoc-voc,1,1.0
5977,5114,Male,White,HS-grad,0,1.0
5978,9667,Female,White,Masters,0,1.0
5979,15880,Male,White,Bachelors,1,0.0
5980,14065,Female,White,Some-college,0,1.0
5981,26978,Female,White,HS-grad,0,1.0
5982,30129,Female,White,Assoc-acdm,1,0.0
5983,18210,Male,White,Some-college,1,1.0
5984,20281,Male,Black,HS-grad,0,1.0
5985,25125,Female,Amer-Indian-Eskimo,HS-grad,0,1.0
5986,13745,Male,White,11th,0,1.0
5987,9404,Male,Asian-Pac-Islander,Some-college,0,0.0
5988,29794,Female,White,Some-college,0,1.0
5989,13330,Female,White,1st-4th,0,1.0
5990,5850,Male,White,10th,0,1.0
5991,1924,Female,White,Bachelors,0,1.0
5992,27789,Male,White,Bachelors,1,0.0
5993,16667,Male,White,Prof-school,1,0.0
